repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/spring-projects/spring-security,9427,6242,243,370,12352,2012-01-10T21:50:57Z,2026-02-04T05:06:38Z,efd38161-5a38-4320-ad44-49f253770ccf,2026-02-04T18:35:49.302352+00:00
https://github.com/swagger-api/swagger-core,7516,2249,126,159,2245,2011-07-05T23:44:11Z,2026-02-03T21:46:17Z,17eda69d-182d-427f-9502-5a7b81be3f2e,2026-02-04T18:35:49.325602+00:00
https://github.com/spring-projects/spring-kafka,2448,1699,246,288,1745,2016-03-02T17:01:33Z,2026-02-04T17:49:31Z,4bad017b-a300-4466-bb94-e69ef6d9b677,2026-02-04T18:35:49.327602+00:00
https://github.com/JetBrains/java-annotations,455,67,21,21,59,2018-02-16T06:39:51Z,2026-02-04T12:48:28Z,676f5ac9-6ce9-4fb9-89fc-b57c00688430,2026-02-04T18:35:49.355907+00:00
https://github.com/FasterXML/jackson-dataformats-text,443,153,0,106,270,2017-03-19T19:57:44Z,2026-01-28T04:27:44Z,e87c12b7-b4cf-4970-9add-edab9fb69875,2026-02-04T18:35:49.363414+00:00
https://github.com/reactor/reactor-core,5196,1246,220,223,1804,2015-11-10T10:06:40Z,2026-02-02T16:20:49Z,f86e3e2e-d46d-4160-a943-5763eabeeb1c,2026-02-04T18:35:49.373741+00:00
https://github.com/scala/scala,14435,3100,80,173,0,2011-12-01T05:02:34Z,2026-02-04T16:03:49Z,e82ace79-4a3f-405c-9c43-873624cbce0d,2026-02-04T18:35:49.389750+00:00
https://github.com/spring-projects/spring-boot,79834,41852,336,375,40605,2012-10-19T15:02:57Z,2026-02-04T17:00:04Z,12186dca-7b89-42aa-8c4a-67ca1dadfba2,2026-02-04T18:35:49.422814+00:00
https://github.com/snakeyaml/snakeyaml,149,52,0,0,0,2021-10-22T08:41:46Z,2026-01-24T19:38:50Z,b82e18ab-c91b-41f1-bd92-0dd9ee7df1e2,2026-02-04T18:35:49.461982+00:00
https://github.com/classgraph/classgraph,2956,300,427,428,448,2014-08-17T20:46:57Z,2026-01-25T22:57:44Z,6895f30a-9864-4b51-ab30-eab6037b8888,2026-02-04T18:35:49.552974+00:00
https://github.com/raphw/byte-buddy,6749,844,310,310,1499,2013-11-25T19:38:03Z,2026-02-04T06:04:51Z,4d56dda0-bf6b-46e0-b973-5621108219e1,2026-02-04T18:35:49.600270+00:00
https://github.com/spring-projects/spring-framework,59577,38920,354,357,27458,2010-12-08T04:04:45Z,2026-02-04T18:32:24Z,ffc8a5e1-0835-4cb1-8961-ecb9b247341b,2026-02-04T18:35:49.630606+00:00
https://github.com/JetBrains/kotlin,52245,6202,281,42274,0,2012-02-13T17:29:58Z,2026-02-04T18:26:58Z,b494b381-99c1-436f-a146-2638ce2771bf,2026-02-04T18:35:51.828737+00:00
